HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Name_length,FirstNameInitial,SurnameInitial,deck,num,Group,Group_size,All_Zero,Total_Spend
Earth,False,TRAPPIST-1e,20.0,False,0.0,97.0,725.0,26.0,104.0,True,13.0,B,B,G,1097,6763,1,False,952.0
Mars,False,TRAPPIST-1e,32.0,False,2937.0,60.0,696.0,0.0,0.0,False,11.0,S,R,F,1294,6764,2,False,3693.0
Mars,False,TRAPPIST-1e,31.0,False,76.0,0.0,2398.0,102.0,23.0,True,10.0,S,R,F,1294,6764,2,False,2599.0
Mars,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,L,F,F,1295,6765,1,True,0.0
Earth,False,PSO J318.5-22,16.0,False,399.0,0.0,3.0,0.0,137.0,False,15.0,V,N,G,1098,6766,3,False,539.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,C,W,G,1098,6766,3,True,0.0
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,R,W,G,1098,6766,3,True,0.0
Earth,False,TRAPPIST-1e,33.0,False,47.0,0.0,0.0,308.5643864351474,3047.0,False,14.0,S,G,F,1407,6773,1,False,3402.5643864351473
Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,J,S,G,1100,6774,3,True,0.0
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,18.0,D,S,G,1100,6774,3,True,0.0
Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,704.0,0.0,0.0,False,18.0,T,S,F,1408,6774,3,False,704.0
Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,M,N,G,1101,6775,1,True,0.0
Earth,False,55 Cancri e,24.0,False,1.0,0.0,0.0,691.0,0.0,False,14.0,A,M,F,1409,6776,1,False,692.0
Earth,False,TRAPPIST-1e,47.0,False,0.0,758.0,0.0,0.0,1417.0,False,13.0,B,F,F,1299,6778,1,False,2175.0
Europa,False,TRAPPIST-1e,37.0,False,0.0,7920.0,270.0,1.0,322.0,True,13.0,T,B,B,258,6779,4,False,8513.0
Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,A,S,B,258,6779,4,True,0.0
Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,T,S,B,258,6779,4,True,0.0
Europa,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,A,S,B,258,6779,4,True,0.0
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,A,P,C,251,6780,2,True,0.0
Europa,False,TRAPPIST-1e,39.0,False,2167.0,30.0,1472.0,308.5643864351474,0.0,True,14.0,E,P,C,251,6780,2,False,3977.5643864351473
Earth,False,PSO J318.5-22,15.0,False,222.6473806752037,0.0,533.0,72.0,0.0,False,12.0,S,M,F,1300,6782,1,False,827.6473806752037
Earth,False,55 Cancri e,60.0,False,0.0,0.0,0.0,8.0,698.0,False,17.0,A,C,G,1102,6784,2,False,706.0
Earth,False,TRAPPIST-1e,49.0,False,0.0,366.0,0.0,0.0,401.0,True,16.0,R,C,G,1102,6784,2,False,767.0
Earth,False,PSO J318.5-22,23.0,False,8.0,173.0,0.0,1052.0,0.0,False,17.0,J,H,F,1410,6786,1,False,1233.0
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,I,B,F,1411,6787,7,True,0.0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,14.0,H,B,F,1411,6787,7,True,0.0
Earth,False,TRAPPIST-1e,17.0,False,108.0,4.0,1898.0,13.0,0.0,False,17.0,T,H,F,1411,6787,7,False,2023.0
Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,C,B,F,1411,6787,7,True,0.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,R,B,F,1411,6787,7,True,0.0
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,J,B,F,1411,6787,7,True,0.0
Earth,False,TRAPPIST-1e,26.0,False,113.0,38.0,0.0,0.0,630.0,False,13.0,V,B,F,1411,6787,7,False,781.0
Earth,False,TRAPPIST-1e,56.0,False,2.0,736.0,0.0,71.0,0.0,False,15.0,G,W,G,1103,6788,1,False,809.0
Mars,False,55 Cancri e,26.0,False,866.0,0.0,0.0,0.0,0.0,True,11.0,W,M,D,213,6789,1,False,866.0
Mars,False,TRAPPIST-1e,41.0,False,145.0,0.0,2383.0,30.0,40.0,True,12.0,R,R,F,1412,6792,1,False,2598.0
Mars,False,TRAPPIST-1e,27.0,False,20.0,0.0,1000.0,36.0,0.0,True,10.0,S,C,D,206,6794,1,False,1056.0
Earth,False,TRAPPIST-1e,31.0,False,470.0,0.0,0.0,182.0,52.0,False,14.0,A,K,G,1104,6796,1,False,704.0
Earth,False,TRAPPIST-1e,40.0,False,3.0,0.0,61.0,0.0,742.0,True,17.0,T,J,F,1414,6798,1,False,806.0
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,T,N,C,252,6799,1,True,0.0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,L,K,G,1105,6800,1,True,0.0
Europa,False,TRAPPIST-1e,50.0,True,0.0,7293.0,136.0,97.0,440.0,True,15.0,S,I,B,259,6801,1,False,7966.0
Europa,False,55 Cancri e,42.0,False,1751.0,516.0,0.0,12.0,672.0,False,13.0,E,D,A,68,6802,1,False,2951.0
Europa,False,TRAPPIST-1e,50.0,False,52.0,996.0,0.0,700.0,1.0,False,17.0,A,S,E,449,6805,1,False,1749.0
Earth,False,TRAPPIST-1e,39.0,False,14.0,583.0,310.0,0.0,0.0,True,15.0,A,G,G,1104,6806,1,False,907.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,453.7582353625888,192.0,38.0,599.0,False,17.0,Y,S,F,1416,6808,1,False,1282.7582353625887
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,Y,K,E,450,6810,5,True,0.0
Mars,False,TRAPPIST-1e,30.0,False,768.0,11.0,2010.0,0.0,0.0,True,11.0,C,K,E,450,6810,5,False,2789.0
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,C,K,F,450,6810,5,True,0.0
Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,S,K,E,450,6810,5,True,0.0
Mars,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,D,K,E,450,6810,5,True,0.0
Earth,False,55 Cancri e,22.0,False,38.0,19.0,348.0,217.0,115.0,False,16.0,T,N,F,1417,6813,1,False,737.0
Mars,False,55 Cancri e,36.0,False,1339.0,6.0,7810.0,0.0,0.0,True,11.0,F,P,E,451,6814,1,False,9155.0
Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,16.0,A,E,G,1108,6816,6,True,0.0
Earth,False,TRAPPIST-1e,28.0,False,944.0,0.0,0.0,0.0,75.0,False,15.0,H,E,G,1108,6816,6,False,1019.0
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,E,M,G,1108,6816,6,True,0.0
Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,T,E,G,1108,6816,6,True,0.0
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,16.0,L,E,G,1108,6816,6,True,0.0
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,E,E,G,1108,6816,6,True,0.0
Earth,False,TRAPPIST-1e,37.0,False,21.0,54.0,5.0,178.0,431.0,False,15.0,A,B,F,1304,6817,1,False,689.0
Earth,False,TRAPPIST-1e,31.0,False,32.0,2667.0,0.0,0.0,9.0,True,9.0,B,M,F,1418,6818,1,False,2708.0
Earth,False,TRAPPIST-1e,31.0,False,222.6473806752037,0.0,0.0,1490.0,0.0,False,14.0,D,D,F,1419,6820,1,False,1712.6473806752037
Earth,False,TRAPPIST-1e,43.0,False,142.0,1208.0,0.0,0.0,204.0,False,14.0,L,G,F,1420,6821,1,False,1554.0
Earth,False,TRAPPIST-1e,15.0,False,0.0,532.0,29.0,0.0,163.0,False,15.0,M,B,F,1305,6822,1,False,724.0
Earth,False,TRAPPIST-1e,58.0,False,222.6473806752037,0.0,0.0,444.0,0.0,True,13.0,M,B,G,1108,6824,1,False,666.6473806752037
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,P,K,F,1306,6825,2,True,0.0
Mars,False,TRAPPIST-1e,24.0,False,3481.0,0.0,1236.0,2.0,256.0,False,14.0,Z,N,F,1306,6825,2,False,4975.0
Earth,False,TRAPPIST-1e,49.0,False,0.0,69.0,92.0,1600.0,15.0,False,16.0,E,H,G,1109,6826,1,False,1776.0
Europa,False,55 Cancri e,73.0,False,181.0,1.0,840.0,2618.0,1949.0,False,12.0,D,L,A,84,6827,4,False,5589.0
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,C,L,A,84,6827,4,True,0.0
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,Z,L,A,84,6827,4,True,0.0
Europa,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,A,L,A,84,6827,4,True,0.0
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,I,H,G,1109,6829,3,True,0.0
Earth,False,TRAPPIST-1e,49.0,False,355.0,449.0,8.0,0.0,0.0,False,18.0,A,H,G,1109,6829,3,False,812.0
Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False,17.0,E,H,G,1109,6829,3,True,0.0
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,13.0,V,H,G,1111,6831,1,True,0.0
Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,Q,W,F,1421,6832,1,True,0.0
Earth,False,TRAPPIST-1e,23.0,False,7.0,0.0,0.0,716.0,800.0,True,15.0,S,M,E,452,6833,1,False,1523.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,S,C,G,1111,6834,1,True,0.0
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,C,C,E,435,6837,1,True,0.0
Earth,False,TRAPPIST-1e,36.0,False,1912.0,0.0,0.0,2.0,0.0,False,12.0,E,F,F,1307,6839,1,False,1914.0
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,C,S,F,1422,6840,1,True,0.0
Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,T,M,E,454,6841,1,True,0.0
Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,A,R,B,260,6843,2,True,0.0
Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,S,R,B,260,6843,2,True,0.0
Mars,False,55 Cancri e,23.0,False,71.0,0.0,1376.0,0.0,890.0,False,11.0,C,B,E,455,6844,1,False,2337.0
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,M,A,D,214,6848,1,True,0.0
Earth,False,TRAPPIST-1e,22.0,False,735.0,138.0,171.5456767136041,0.0,0.0,False,15.0,A,W,F,1424,6850,3,False,1044.545676713604
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,False,16.0,W,W,G,1113,6850,3,True,0.0
Earth,False,TRAPPIST-1e,52.0,False,2.0,46.0,800.0,0.0,773.0,False,16.0,B,W,E,436,6850,3,False,1621.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,752.0,18.0,0.0,18.0,True,16.0,G,B,E,456,6851,1,False,788.0
Europa,False,55 Cancri e,31.0,False,0.0,1604.0,4058.0,4094.0,124.0,False,14.0,M,C,C,218,6853,1,False,9880.0
Mars,False,TRAPPIST-1e,23.0,False,3211.0,4.0,243.0,0.0,0.0,False,9.0,G,B,E,437,6854,1,False,3458.0
Earth,False,PSO J318.5-22,35.0,False,22.0,0.0,1179.0,0.0,33.0,False,11.0,J,J,F,1310,6857,1,False,1234.0
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,A,S,B,229,6858,4,True,0.0
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,K,S,B,229,6858,4,True,0.0
Europa,False,55 Cancri e,39.0,False,0.0,60.0,0.0,310.0,4674.0,False,18.0,Z,S,B,229,6858,4,False,5044.0
Europa,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,T,S,B,229,6858,4,True,0.0
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,B,H,G,1113,6859,1,True,0.0
Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,I,L,G,1114,6861,1,True,0.0
Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,D,M,G,1115,6862,2,True,0.0
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,18.0,D,M,G,1115,6862,2,True,0.0
Earth,False,TRAPPIST-1e,25.0,False,0.0,10.0,909.0,0.0,17.0,False,17.0,F,P,F,1311,6863,1,False,936.0
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,A,S,A,71,6864,2,True,0.0
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,P,S,A,71,6864,2,True,0.0
Europa,False,TRAPPIST-1e,27.0,False,69.0,2878.0,0.0,4232.0,3798.0,False,16.0,T,P,D,208,6865,2,False,10977.0
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,E,P,D,208,6865,2,True,0.0
Europa,False,55 Cancri e,20.0,False,0.0,17958.0,99.0,14.0,57.0,True,15.0,G,H,C,253,6866,2,False,18128.0
Europa,False,55 Cancri e,40.0,False,6103.0,7570.0,860.0,13117.0,192.0,False,16.0,D,H,C,253,6866,2,False,27842.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,18.0,73.0,2134.0,25.0,False,16.0,J,B,F,1427,6868,1,False,2250.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,901.0,3.0,0.0,False,16.0,M,P,F,1428,6869,1,False,904.0
Earth,False,TRAPPIST-1e,38.0,False,190.0,1.0,616.0,0.0,301.8030497031777,True,14.0,F,R,G,1116,6871,1,False,1108.8030497031777
Europa,False,55 Cancri e,62.0,False,362.0,1049.0,46.0,104.0,829.0,True,14.0,M,H,A,72,6873,1,False,2390.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,J,E,G,1119,6879,1,True,0.0
Mars,False,TRAPPIST-1e,48.0,True,2191.0,0.0,172.0,1.0,0.0,False,11.0,D,M,F,1315,6880,2,False,2364.0
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False,11.0,G,M,E,457,6880,2,True,0.0
Mars,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,R,D,F,1430,6882,2,True,0.0
Mars,False,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,False,11.0,G,D,E,438,6882,2,True,0.0
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,0.0,398.0,True,18.0,E,W,G,1120,6883,1,False,399.0
Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,W,V,F,1316,6885,1,True,0.0
Earth,False,TRAPPIST-1e,32.0,False,0.0,326.0,31.0,5.0,545.0,False,17.0,B,P,G,1122,6887,1,False,907.0
Earth,False,TRAPPIST-1e,40.0,False,862.0,0.0,0.0,0.0,59.0,False,14.0,S,S,F,1317,6889,1,False,921.0
Mars,False,TRAPPIST-1e,27.0,False,725.0,0.0,1660.0,0.0,0.0,True,12.0,T,C,D,215,6891,1,False,2385.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,669.0,0.0,1.0,2.0,True,14.0,C,M,F,1318,6892,1,False,672.0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,W,D,B,261,6893,1,True,0.0
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,I,J,F,1319,6894,3,True,0.0
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,O,H,F,1319,6894,3,True,0.0
Mars,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,R,H,F,1319,6894,3,True,0.0
Europa,False,TRAPPIST-1e,25.0,False,0.0,4612.0,0.0,2585.0,1919.0,False,15.0,A,C,C,220,6895,1,False,9116.0
Mars,False,TRAPPIST-1e,27.0,False,473.0,0.0,575.0,0.0,0.0,False,11.0,S,K,E,459,6896,3,False,1048.0
Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,G,K,F,1320,6896,3,True,0.0
Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,D,K,F,1320,6896,3,True,0.0
Europa,False,55 Cancri e,27.0,False,146.0,3786.0,490.0,0.0,18.0,True,16.0,G,B,C,73,6898,1,False,4440.0
Europa,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,A,C,A,73,6899,2,True,0.0
Europa,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,17.0,R,C,A,73,6899,2,True,0.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,K,H,G,1123,6900,1,True,0.0
Mars,False,TRAPPIST-1e,16.0,False,501.0,974.0,1164.0,0.0,0.0,False,9.0,A,O,F,1321,6901,1,False,2639.0
Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,S,I,D,217,6902,1,True,0.0
Earth,False,PSO J318.5-22,25.0,False,0.0,1428.0,0.0,1483.0,0.0,False,16.0,G,W,F,1431,6903,1,False,2911.0
Earth,False,TRAPPIST-1e,39.0,False,130.0,741.0,0.0,0.0,0.0,False,12.0,V,A,F,1322,6905,3,False,871.0
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,938.0,44.0,False,14.0,L,A,E,460,6905,3,False,982.0
Earth,False,55 Cancri e,16.0,False,43.0,3.0,750.0,0.0,0.0,True,14.0,G,A,F,1322,6905,3,False,796.0
Mars,False,TRAPPIST-1e,35.0,False,1719.0,4389.0,1015.0,0.0,14.0,True,10.0,E,P,F,1432,6906,3,False,7137.0
Mars,False,55 Cancri e,43.0,False,528.0,13.0,1583.0,11.0,0.0,False,9.0,A,B,E,440,6906,3,False,2135.0
Mars,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,S,P,F,1432,6906,3,True,0.0
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,L,M,G,1117,6907,1,True,0.0
Europa,False,TRAPPIST-1e,60.0,False,0.0,960.0,46.0,854.0,17074.0,False,15.0,S,S,C,254,6908,1,False,18934.0
Earth,False,TRAPPIST-1e,49.0,False,173.0,0.0,18.0,580.0,1.0,False,16.0,C,J,G,1124,6910,1,False,772.0
Mars,False,TRAPPIST-1e,50.0,False,118.0,0.0,1041.0,0.0,0.0,True,12.0,P,S,F,1323,6911,1,False,1159.0
Europa,False,TRAPPIST-1e,40.0,False,0.0,120.0,0.0,2814.0,318.0,False,12.0,W,S,C,221,6912,1,False,3252.0
Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,S,H,F,1324,6913,2,True,0.0
Mars,False,TRAPPIST-1e,18.0,False,1988.0,0.0,95.0,0.0,0.0,False,12.0,C,H,E,461,6913,2,False,2083.0
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,C,C,F,1325,6915,1,True,0.0
Mars,False,TRAPPIST-1e,56.0,True,995.0,0.0,177.0,0.0,739.0,False,11.0,P,H,F,1433,6917,1,False,1911.0
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,N,B,G,1126,6918,1,True,0.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,10.0,0.0,5.0,975.0,False,17.0,V,W,E,462,6920,1,False,990.0
Europa,False,TRAPPIST-1e,22.0,False,0.0,1914.0,2090.0,100.0,0.0,True,17.0,S,S,C,255,6921,6,False,4104.0
Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,E,F,C,255,6921,6,True,0.0
Europa,False,TRAPPIST-1e,23.0,False,69.0,6101.0,0.0,0.0,214.0,True,15.0,G,S,C,255,6921,6,False,6384.0
Europa,False,TRAPPIST-1e,28.0,True,0.0,14076.0,0.0,928.0,372.0,True,15.0,D,S,C,255,6921,6,False,15376.0
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,A,F,C,255,6921,6,True,0.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,89.0,0.0,8330.0,1.0,False,16.0,A,S,C,255,6921,6,False,8420.0
Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,L,S,G,1127,6924,1,True,0.0
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,677.0,1.0,108.0,False,15.0,J,H,G,1120,6925,1,False,786.0
Earth,False,TRAPPIST-1e,43.0,False,1944.0,17.0,657.0,0.0,0.0,True,10.0,S,B,F,1435,6926,1,False,2618.0
Earth,False,TRAPPIST-1e,25.0,False,439.0,0.0,0.0,557.0,0.0,False,14.0,D,B,E,463,6928,2,False,996.0
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,15.0,J,B,G,1128,6928,2,True,0.0
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,N,L,G,1122,6929,3,True,0.0
Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,N,L,G,1122,6929,3,True,0.0
Earth,False,TRAPPIST-1e,15.0,False,9.0,776.0,4.0,0.0,2.0,True,14.0,T,L,E,441,6929,3,False,791.0
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,L,H,G,1129,6930,1,True,0.0
Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,S,A,C,222,6931,1,True,0.0
Earth,False,TRAPPIST-1e,20.0,False,559.0,0.0,83.0,112.0,0.0,True,16.0,S,E,G,1130,6932,1,False,754.0
Mars,False,TRAPPIST-1e,47.0,False,160.0,0.0,1232.0,36.0,0.0,True,10.0,C,N,F,1436,6934,2,False,1428.0
Mars,False,55 Cancri e,16.0,False,1228.0,0.0,450.0,446.0,301.8030497031777,False,12.0,B,N,E,443,6934,2,False,2425.8030497031777
Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,R,P,G,1131,6937,1,True,0.0
Earth,False,TRAPPIST-1e,22.0,False,245.0,0.0,0.0,661.0,1.0,False,12.0,B,B,G,1124,6939,1,False,907.0
Mars,False,TRAPPIST-1e,39.0,False,9.0,0.0,687.0,0.0,0.0,True,11.0,G,S,F,1326,6940,1,False,696.0
Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,M,D,B,262,6943,1,True,0.0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,A,G,C,223,6944,1,True,0.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,S,S,B,263,6945,1,True,0.0
Earth,False,TRAPPIST-1e,70.0,False,28.0,0.0,0.0,672.0,104.0,False,14.0,S,B,F,1439,6946,1,False,804.0
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,B,C,B,264,6947,2,True,0.0
Europa,False,TRAPPIST-1e,49.0,False,0.0,1757.0,0.0,797.0,567.0,True,14.0,C,O,B,264,6947,2,False,3121.0
Earth,False,55 Cancri e,25.0,False,0.0,12.0,851.0,19.0,103.0,False,16.0,L,D,E,464,6949,1,False,985.0
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,A,P,B,265,6950,2,True,0.0
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,M,P,B,265,6950,2,True,0.0
Europa,False,TRAPPIST-1e,37.0,False,26.0,2898.0,9.0,0.0,40.0,True,12.0,V,L,D,219,6951,2,False,2973.0
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,M,B,D,219,6951,2,True,0.0
Mars,False,TRAPPIST-1e,28.0,False,1998.0,0.0,13.0,87.0,0.0,False,9.0,B,F,E,445,6954,2,False,2098.0
Earth,False,TRAPPIST-1e,22.0,False,969.0,47.0,23.0,134.0,0.0,False,9.0,W,F,E,445,6954,2,False,1173.0
Europa,False,TRAPPIST-1e,26.0,False,135.0,2080.0,7.0,34.0,84.0,True,16.0,M,S,B,266,6957,1,False,2340.0
Earth,False,PSO J318.5-22,25.0,False,60.0,0.0,0.0,0.0,777.0,False,15.0,A,B,G,1135,6960,1,False,837.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,804.0,5.0,False,15.0,D,G,G,1136,6962,1,False,809.0
Mars,False,TRAPPIST-1e,20.0,False,3839.0,57.0,1967.0,4.0,2.0,False,11.0,S,B,F,1328,6963,1,False,5869.0
Earth,False,55 Cancri e,35.0,False,0.0,71.0,631.0,0.0,0.0,False,18.0,L,T,F,1444,6964,1,False,702.0
Earth,False,TRAPPIST-1e,37.0,False,951.0,0.0,0.0,80.0,0.0,False,17.0,L,F,F,1446,6966,1,False,1031.0
Europa,False,55 Cancri e,37.0,False,0.0,9965.0,0.0,5697.0,676.0,False,15.0,W,O,C,256,6967,1,False,16338.0
Earth,False,TRAPPIST-1e,13.0,False,0.0,114.0,682.0,0.0,7.0,False,13.0,D,Y,F,1447,6968,2,False,803.0
Earth,False,PSO J318.5-22,20.0,False,0.0,453.7582353625888,0.0,0.0,1318.0,False,12.0,R,Y,F,1447,6968,2,False,1771.7582353625887
Mars,False,TRAPPIST-1e,65.0,False,3358.0,1.0,12.0,0.0,0.0,False,7.0,R,G,F,465,6970,2,False,3371.0
Mars,False,TRAPPIST-1e,29.0,False,456.0,230.0,363.0,0.0,0.0,False,12.0,C,P,E,465,6970,2,False,1049.0
Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,A,D,C,225,6971,6,True,0.0
